animeID,name,type,source,episodes,duration,genre,rating,score,scored_by,rank,popularity,members,favorites
28071,Itsumo Kokoro ni Taiyou wo!,TV,Unknown,16,0:10:00,"['Comedy', 'Ecchi']",R+ - Mild Nudity,5.83,18,11395,12108,206,0
28073,Papa Mama Bye Bye,Movie,Unknown,1,1:05:00,"['Historical', 'Kids']",PG - Children,5.91,11,12527,13848,110,1
28087,Ehon Yose,TV,Other,50,0:05:00,"['Historical', 'Horror', 'Kids']",PG - Children,5.25,16,10844,12265,194,0
28089,Oyo Neko Bunyan,TV,Unknown,31,0:28:00,"['Comedy', 'Kids']",G - All Ages,6.17,12,12503,13777,114,0
28091,Asu wo Tsukutta Otoko: Tanabe Sakurou to Biwako Sosui,Movie,Unknown,1,1:10:00,['Historical'],G - All Ages,5.59,17,10452,12226,196,0
28101,Obatalian,Special,Unknown,1,1:10:00,['Comedy'],PG-13 - Teens 13 or older,5.2,15,12365,13584,124,0
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,TV,Light novel,13,0:24:00,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",PG-13 - Teens 13 or older,7.81,391244,876,61,644246,7105
28145,Johnny Cypher,TV,Unknown,130,0:05:00,"['Action', 'Adventure', 'Sci-Fi']",G - All Ages,6.52,21,11428,12598,173,0
28155,Yoru no Yatterman,TV,Original,12,0:24:00,"['Action', 'Adventure', 'Comedy', 'Drama']",PG-13 - Teens 13 or older,6.55,9929,5606,2471,26704,29
28171,Shokugeki no Souma,TV,Manga,24,0:25:00,"['Ecchi', 'School', 'Shounen']",PG-13 - Teens 13 or older,8.52,407658,98,52,703619,17115
28201,Yeonghongibyeong Lazenca,TV,Unknown,13,0:20:00,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",None,5.63,30,13613,12262,194,0
28207,Ketsuekigata-kun! 2,TV,Web manga,12,0:02:00,['Comedy'],PG-13 - Teens 13 or older,6.62,1506,5266,6289,3203,4
28211,Harmony,Movie,Novel,1,1:59:00,"['Sci-Fi', 'Psychological']",R+ - Mild Nudity,7.07,12547,3392,1929,40818,203
28221,Etotama,TV,Original,12,0:24:00,"['Action', 'Comedy', 'Fantasy']",PG-13 - Teens 13 or older,6.96,19070,3801,1551,55780,122
28223,Death Parade,TV,Original,12,0:23:00,"['Game', 'Mystery', 'Psychological', 'Drama', 'Thriller']",R - 17+ (violence & profanity),8.25,421332,284,46,738964,14419
28235,Indie Anibox: Selma Danbaekjil Coffee,Movie,Unknown,1,1:15:00,"['Comedy', 'Drama', 'Romance', 'Samurai', 'Sci-Fi']",G - All Ages,6.15,41,11361,11473,267,1
28247,Pankis! 2-jigen,TV,Original,24,0:04:00,"['Comedy', 'Music']",G - All Ages,6,62,7738,10387,455,1
28249,Arslan Senki (TV),TV,Manga,25,0:24:00,"['Action', 'Adventure', 'Historical', 'Drama', 'Fantasy', 'Shounen']",R - 17+ (violence & profanity),7.8,102017,888,360,232666,1276
28251,Ulibyeol Ilhowa Eollugso,Movie,Unknown,1,1:21:00,"['Comedy', 'Kids', 'Magic', 'Romance']",G - All Ages,5.97,277,7820,9318,787,1
28257,Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!,Movie,Game,1,1:34:00,"['Comedy', 'Kids', 'Supernatural']",G - All Ages,7.08,283,3376,8727,1065,3
28283,Sengoku Musou,TV,Game,12,0:24:00,"['Action', 'Historical', 'Samurai']",PG-13 - Teens 13 or older,6.64,5300,5176,3133,17077,32
28293,Shimajirou to Ookinaki,Movie,Unknown,1,1:01:00,"['Kids', 'Adventure']",PG - Children,4.83,18,12888,13346,135,0
28297,Ore Monogatari!!,TV,Manga,24,0:22:00,"['Comedy', 'Romance', 'Shoujo']",PG-13 - Teens 13 or older,8.05,152652,500,221,327959,3082
28387,Joukamachi no Dandelion,TV,4-koma manga,12,0:24:00,"['Slice of Life', 'Comedy', 'Super Power', 'Seinen']",PG-13 - Teens 13 or older,7.3,41592,2467,945,103485,324
28391,Ao no Kanata no Four Rhythm,TV,Visual novel,12,0:24:00,"['Sci-Fi', 'Sports', 'Drama', 'School']",PG-13 - Teens 13 or older,6.84,42651,4239,938,104176,459
28401,Q Transformers: Kaette Kita Convoy no Nazo,TV,Unknown,13,0:05:00,"['Slice of Life', 'Parody', 'Mecha']",PG-13 - Teens 13 or older,5.57,165,8798,9704,638,0
28423,Kyoukai no Rinne,TV,Manga,25,0:24:00,"['Comedy', 'Romance', 'School', 'Shounen', 'Supernatural']",PG-13 - Teens 13 or older,6.95,21421,3847,1412,64474,114
28479,Detective Conan Movie 19: The Hellfire Sunflowers,Movie,Manga,1,1:52:00,"['Action', 'Mystery', 'Police', 'Shounen']",PG-13 - Teens 13 or older,7.78,9561,924,3136,17063,28
28497,Rokka no Yuusha,TV,Light novel,12,0:24:00,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Mystery']",PG-13 - Teens 13 or older,7.5,190006,1676,191,354354,1879
28511,Precure All Stars Movie: Haru no Carnival♪,Movie,Original,1,1:14:00,"['Action', 'Comedy', 'Fantasy', 'Magic', 'Music', 'Shoujo']",G - All Ages,6.58,695,5456,7690,1726,2
28537,Garo: Guren no Tsuki,TV,Original,23,0:24:00,"['Action', 'Demons', 'Fantasy', 'Magic', 'Supernatural']",PG-13 - Teens 13 or older,5.91,5725,7952,2671,23315,17
28539,Garo Movie: Divine Flame,Movie,Original,1,1:18:00,"['Action', 'Demons', 'Supernatural', 'Magic', 'Fantasy']",R+ - Mild Nudity,7.74,4960,1014,3250,15964,18
28595,Pac-World,TV,Game,52,0:25:00,"['Adventure', 'Comedy', 'Sci-Fi']",PG - Children,5.33,140,9273,10073,532,0
28617,Punch Line,TV,Original,12,0:23:00,"['Comedy', 'Ecchi', 'Sci-Fi', 'Super Power', 'Supernatural']",PG-13 - Teens 13 or older,7.1,58415,3302,654,144217,485
28619,Ranpo Kitan: Game of Laplace,TV,Original,11,0:23:00,['Mystery'],R - 17+ (violence & profanity),6.69,36081,4941,1081,87166,277
28621,Subete ga F ni Naru: The Perfect Insider,TV,Novel,11,0:23:00,"['Sci-Fi', 'Mystery', 'Psychological']",R - 17+ (violence & profanity),7.31,48014,2443,872,112374,530
28623,Koutetsujou no Kabaneri,TV,Original,12,0:22:00,"['Action', 'Horror', 'Supernatural', 'Drama', 'Fantasy']",R - 17+ (violence & profanity),7.3,226933,2471,136,422154,2039
28669,Go! Princess Precure,TV,Original,50,0:24:00,"['Action', 'Comedy', 'Fantasy', 'Magic', 'School', 'Shoujo', 'Slice of Life']",G - All Ages,7.78,2707,927,4245,8522,177
28675,Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,Movie,Light novel,1,1:30:00,"['Slice of Life', 'Supernatural', 'Fantasy']",PG-13 - Teens 13 or older,8.29,61755,262,799,120857,695
28677,Yamada-kun to 7-nin no Majo,TV,Manga,12,0:24:00,"['Comedy', 'Harem', 'Mystery', 'Romance', 'School', 'Shounen', 'Supernatural']",PG-13 - Teens 13 or older,7.82,204357,869,179,363858,2576
28701,Fate/stay night: Unlimited Blade Works 2nd Season,TV,Visual novel,13,0:23:00,"['Action', 'Fantasy', 'Magic', 'Supernatural']",R - 17+ (violence & profanity),8.39,243526,175,168,381592,4501
28725,Kokoro ga Sakebitagatterunda.,Movie,Original,1,1:59:00,"['Drama', 'Romance', 'School']",PG-13 - Teens 13 or older,8.14,69601,390,642,146958,1263
28735,Shouwa Genroku Rakugo Shinjuu,TV,Manga,13,0:26:00,"['Drama', 'Historical', 'Josei']",PG-13 - Teens 13 or older,8.62,53165,71,596,158393,3646
28755,Boruto: Naruto the Movie,Movie,Manga,1,1:35:00,"['Action', 'Comedy', 'Super Power', 'Martial Arts', 'Shounen']",PG-13 - Teens 13 or older,7.8,121880,890,471,193314,766
28791,Gunslinger Stratos: The Animation,TV,Game,12,0:23:00,"['Action', 'Sci-Fi']",PG-13 - Teens 13 or older,6.17,24256,7159,1505,58471,42
28805,Bakemono no Ko,Movie,Original,1,1:58:00,"['Adventure', 'Supernatural']",PG-13 - Teens 13 or older,8.46,107241,125,457,196688,1980
28817,Mikagura Gakuen Kumikyoku (TV),TV,Light novel,12,0:24:00,"['Action', 'Comedy', 'School', 'Shoujo Ai']",PG-13 - Teens 13 or older,6.79,25840,4479,1399,65331,151
28819,Okusama ga Seitokaichou!,TV,Manga,12,0:08:00,"['Comedy', 'Ecchi', 'Romance', 'School', 'Shounen']",R+ - Mild Nudity,6.82,80327,4346,608,155447,271
28825,Himouto! Umaru-chan,TV,Manga,12,0:24:00,"['Comedy', 'School', 'Seinen', 'Slice of Life']",PG-13 - Teens 13 or older,7.36,167723,2235,247,310384,3046
28833,Chain Chronicle: Haecceitas no Hikari,TV,Game,12,0:24:00,"['Action', 'Adventure', 'Fantasy', 'Magic']",PG-13 - Teens 13 or older,6.82,20108,4320,1400,65306,135
28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,TV,Original,12,0:23:00,"['Parody', 'School', 'Slice of Life']",PG-13 - Teens 13 or older,7.01,910,3652,6514,2936,14
28861,Takamiya Nasuno Desu!: Teekyuu Spin-off,TV,Manga,12,0:02:00,"['Slice of Life', 'Comedy', 'Shounen']",PG-13 - Teens 13 or older,6.49,5483,5854,3852,10753,8
28869,Kaitou Joker 2nd Season,TV,Manga,13,0:24:00,"['Adventure', 'Comedy', 'Mystery', 'Shounen']",PG - Children,7.33,1652,2348,5837,3884,15
28881,New Initial D Movie: Legend 2 - Tousou,Movie,Manga,1,1:00:00,"['Cars', 'Seinen', 'Sports']",PG-13 - Teens 13 or older,7.9,4789,707,3886,10543,19
28883,Hidan no Aria AA,TV,Manga,12,0:23:00,"['Action', 'School', 'Shoujo Ai']",PG-13 - Teens 13 or older,6.37,23034,6326,1447,62122,76
28887,Setsuzoku Muyou,TV,Original,26,0:03:00,['Comedy'],G - All Ages,5.29,7,12840,13345,135,0
28891,Haikyuu!! Second Season,TV,Manga,25,0:24:00,"['Comedy', 'Sports', 'Drama', 'School', 'Shounen']",PG-13 - Teens 13 or older,8.86,241315,20,159,392000,7426
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",TV,Novel,12,0:23:00,"['Action', 'Military', 'Adventure', 'Fantasy']",R - 17+ (violence & profanity),7.87,235214,758,139,419943,4266
28915,Hidamari Sketch x ☆☆☆ Recap,Special,4-koma manga,1,1:07:00,"['Slice of Life', 'Comedy', 'School']",PG-13 - Teens 13 or older,6.45,170,5992,9345,776,0
28927,Owari no Seraph: Nagoya Kessen-hen,TV,Manga,12,0:23:00,"['Action', 'Military', 'Supernatural', 'Drama', 'Vampire', 'Shounen']",R - 17+ (violence & profanity),7.77,202361,956,198,346765,1875
28929,Vampire Holmes,TV,Game,12,0:03:00,"['Mystery', 'Comedy', 'Supernatural']",PG-13 - Teens 13 or older,3.52,4280,10274,3547,13173,30
28977,Gintama°,TV,Manga,51,0:24:00,"['Action', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Sci-Fi', 'Shounen']",R - 17+ (violence & profanity),9.13,82835,4,362,232437,6375
28979,To LOVE-Ru Darkness 2nd,TV,Manga,12,0:23:00,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School', 'Sci-Fi', 'Shounen']",R+ - Mild Nudity,7.68,65550,1166,722,133121,727
28981,Ame-iro Cocoa,TV,Digital manga,12,0:02:00,"['Comedy', 'Slice of Life']",PG - Children,4.76,8239,9974,2958,19164,6
28983,Bouken-tachi Gamba to Nanbiki no Nakama,Movie,Novel,1,1:35:00,"['Adventure', 'Kids']",G - All Ages,6.12,33,10556,12227,196,0
28999,Charlotte,TV,Original,13,0:24:00,"['Drama', 'School', 'Super Power']",PG-13 - Teens 13 or older,7.91,364984,684,66,614349,11211
29003,Lena lena,TV,Unknown,13,0:05:00,['Slice of Life'],None,5.89,9,11853,13303,137,0
29017,Wooser no Sono Higurashi: Mugen-hen,TV,Web manga,13,0:07:00,"['Comedy', 'Fantasy', 'Slice of Life']",G - All Ages,6.69,1629,4954,5956,3685,5
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,TV,4-koma manga,13,0:03:00,"['Slice of Life', 'Comedy', 'Romance', 'Seinen']",PG-13 - Teens 13 or older,7.48,73397,1732,818,118671,149
29095,Grisaia no Rakuen,TV,Visual novel,10,0:24:00,"['Drama', 'Harem', 'Psychological', 'Romance']",R+ - Mild Nudity,8.02,113968,538,421,207258,1590
29099,Washimo 2nd Season,TV,Picture book,24,0:10:00,"['Sci-Fi', 'Slice of Life', 'Comedy', 'Kids', 'School']",G - All Ages,4.56,25,13495,12515,179,0
29163,Sore ga Seiyuu!,TV,Web manga,13,0:23:00,"['Slice of Life', 'Comedy']",PG-13 - Teens 13 or older,7.09,13137,3338,2076,36097,62
29209,Tomodachi de Iyou ne,TV,Unknown,26,0:05:00,"['Kids', 'Slice of Life']",PG - Children,6.18,11,13321,14224,92,0
29325,Ghost in the Shell: Arise - Alternative Architecture,TV,Manga,10,0:24:00,"['Mecha', 'Police', 'Psychological', 'Sci-Fi']",R - 17+ (violence & profanity),7.31,10381,2421,2240,31781,45
29367,Jam the Housnail,TV,Unknown,15,0:05:00,"['Adventure', 'Kids']",G - All Ages,6.77,13,11401,14059,101,0
29369,Tick & Tack,TV,Unknown,18,0:05:00,"['Kids', 'Fantasy']",PG - Children,4.73,11,13279,14069,101,0
29371,Naccio to Pomm,TV,Unknown,41,0:05:00,"['Kids', 'Adventure', 'Sci-Fi']",PG - Children,5.5,10,12177,14243,91,1
29373,Bip to Bap,TV,Unknown,4,0:05:00,"['Kids', 'Adventure']",PG - Children,5.94,17,10517,13984,103,0
29385,Chii-chan to Hige Ojisan,TV,Unknown,10,0:05:00,"['Slice of Life', 'Kids']",PG - Children,4.93,15,10642,13802,112,0
29389,Shiro Hon,TV,Unknown,6,0:05:00,"['Adventure', 'Kids']",G - All Ages,5.58,12,12933,14115,97,0
29401,Shiritori Oukoku,TV,Unknown,3,0:05:00,['Kids'],G - All Ages,4.53,15,12930,13911,107,0
29433,Ken to Kaijuu,TV,Unknown,6,0:05:00,"['Kids', 'Magic', 'Fantasy']",G - All Ages,5.5,10,11595,14043,101,0
29435,Ongaku Sekai Ryokou,TV,Original,4,0:05:00,"['Music', 'Kids']",G - All Ages,4,10,12425,13883,108,0
29467,Bubaga,TV,Unknown,8,0:05:00,"['Kids', 'Adventure']",PG - Children,5.36,14,10562,13941,105,0
29469,Daisuki! Nendomama,TV,Unknown,9,0:05:00,"['Kids', 'Slice of Life', 'Fantasy']",PG - Children,5.36,14,10747,13964,104,0
29471,Saikin Ponta,TV,Unknown,12,0:05:00,"['Kids', 'Slice of Life']",PG - Children,5.81,16,12754,13525,127,0
29473,Toko-chan Chokkin,TV,Unknown,3,0:05:00,"['Kids', 'Slice of Life', 'Adventure', 'Historical']",PG - Children,5.42,12,13308,14118,97,0
29485,Talpy,TV,Unknown,13,0:05:00,"['Kids', 'Fantasy']",G - All Ages,8,8,13182,14140,96,0
29487,Paniponi,TV,Unknown,48,0:05:00,"['Slice of Life', 'Kids']",PG - Children,5.33,6,12517,13749,117,0
29489,Karasu no Puuta,TV,Unknown,2,0:05:00,['Kids'],PG - Children,6.33,6,11562,14150,95,0
29507,Hamster Sam,TV,Unknown,4,0:05:00,"['Kids', 'Music']",PG - Children,5.6,15,11101,14105,98,0
29527,Kagee Mukashibanashi,TV,Unknown,65,0:15:00,"['Adventure', 'Demons', 'Drama', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Romance', 'Samurai', 'Supernatural']",G - All Ages,6.11,18,11477,12391,186,0
29529,Kagee Aesop Monogatari,TV,Unknown,26,0:15:00,"['Adventure', 'Demons', 'Drama', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Romance', 'Supernatural']",G - All Ages,6.47,19,11474,12560,175,0
29589,Denpa Kyoushi,TV,Manga,24,0:23:00,"['Comedy', 'Romance', 'School', 'Shounen']",PG-13 - Teens 13 or older,6.98,39368,3728,976,99459,245
29687,Duel Masters VSR,TV,Original,51,0:24:00,"['Action', 'Adventure', 'Comedy', 'Shounen']",PG-13 - Teens 13 or older,5.66,93,8595,9292,793,0
29715,Nar Doma,TV,Web manga,26,0:02:00,['Comedy'],PG-13 - Teens 13 or older,5.5,81,8931,7069,2279,2
29722,"Eikoku Ikka, Nihon wo Taberu",TV,Book,24,0:19:00,"['Comedy', 'Slice of Life']",G - All Ages,6.4,172,6186,8905,970,3
29738,Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!,TV,Unknown,10,0:02:00,['Music'],G - All Ages,5.22,23,11741,12977,153,0
29740,Notteke Explet's,TV,Unknown,26,0:03:00,['Kids'],PG - Children,5.57,7,12339,14261,90,0
29745,Korokoro Animal,TV,Unknown,60,0:01:00,['Kids'],PG - Children,5.55,11,11759,14177,94,1
29746,Kaden Manzai John TV Show!,TV,Unknown,25,0:03:00,['Comedy'],G - All Ages,4.5,8,11465,13950,105,0
29747,Warai no Show Gakkou,TV,Original,20,0:01:00,"['Kids', 'Comedy']",PG - Children,6.3,10,13487,14121,97,0
29748,Kabushiki Kaisha Zoo,TV,Original,12,0:02:00,"['Kids', 'Comedy']",PG - Children,6.42,12,11457,13949,105,0
29755,Haikyuu!! Movie 1: Owari to Hajimari,Movie,Manga,1,1:29:00,"['Comedy', 'Sports', 'Drama', 'School', 'Shounen']",PG-13 - Teens 13 or older,8.03,6242,527,2501,26265,54
29758,Taboo Tattoo,TV,Manga,12,0:24:00,"['Action', 'Mystery', 'Comedy', 'Super Power', 'Supernatural', 'Martial Arts', 'Seinen']",R - 17+ (violence & profanity),5.95,68384,7861,580,161570,142
29785,Jitsu wa Watashi wa,TV,Manga,13,0:23:00,"['Comedy', 'Supernatural', 'Romance', 'Vampire', 'Fantasy', 'School', 'Shounen']",PG-13 - Teens 13 or older,7.05,69993,3475,674,141698,327
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,TV,Light novel,12,0:23:00,"['Comedy', 'Ecchi', 'School']",R+ - Mild Nudity,7.47,191602,1785,184,359609,2178
29787,Gochuumon wa Usagi Desu ka??,TV,4-koma manga,12,0:23:00,"['Slice of Life', 'Comedy']",PG-13 - Teens 13 or older,7.93,31098,654,1324,69729,660
29803,Overlord,TV,Light novel,13,0:24:00,"['Action', 'Adventure', 'Fantasy', 'Game', 'Magic', 'Supernatural']",R - 17+ (violence & profanity),8.08,344782,473,71,595128,10877
29832,Panpaka Pants Movie: Bananan Oukoku no Hihou,Movie,Original,1,1:03:00,"['Adventure', 'Kids']",G - All Ages,5.73,26,12521,12926,156,0
29834,Moshidora Recap,Special,Unknown,1,1:13:00,"['Drama', 'Sports']",PG-13 - Teens 13 or older,5.87,86,8081,10624,405,0
29836,Akuei to Gacchinpo,TV,Unknown,13,0:25:00,"['Kids', 'Comedy']",G - All Ages,4.56,36,10362,12848,159,0
29842,Akuei to Gacchinpo The Movie: Chelsea no Gyakushuu/Akuei to Mahou no Hammer,Movie,Unknown,1,1:45:00,"['Kids', 'Magic', 'Comedy']",G - All Ages,4.43,21,10364,13756,114,0
29843,Akuei to Gacchinpo: Tenkomori,TV,Unknown,12,0:25:00,"['Kids', 'Comedy']",G - All Ages,4.44,25,10365,13296,139,0
29844,Nekoronde TV.,TV,Unknown,12,0:04:00,['Comedy'],G - All Ages,4.88,17,12254,14157,95,0
29846,Omakase! Miracle Cat-dan,TV,Original,32,0:10:00,"['Comedy', 'Kids', 'Super Power']",G - All Ages,5.29,21,12414,11159,314,0
29854,Ushio to Tora (TV),TV,Manga,26,0:24:00,"['Action', 'Adventure', 'Comedy', 'Demons', 'Shounen', 'Supernatural']",PG-13 - Teens 13 or older,7.66,58479,1221,703,135977,572
29855,Meiji Tokyo Renka Movie 1: Yumihari no Serenade,Movie,Game,1,1:00:00,"['Fantasy', 'Harem', 'Romance', 'Shoujo']",PG-13 - Teens 13 or older,6.62,168,5271,4390,7919,15
29863,Anata wo Zutto Aishiteru,Movie,Picture book,1,1:22:00,"['Adventure', 'Kids', 'Fantasy']",G - All Ages,6.23,198,6913,9261,805,2
29865,BAR Kiraware Yasai,TV,4-koma manga,13,0:01:00,['Comedy'],G - All Ages,5.04,678,9705,7187,2166,2
29868,Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,Movie,Original,1,1:15:00,"['Kids', 'Magic', 'Fantasy', 'Shoujo']",G - All Ages,6.84,704,4252,7446,1934,5
29901,Sore Ike! Anpanman: Mija to Mahou no Lamp,Movie,Original,1,1:10:00,"['Comedy', 'Kids', 'Fantasy']",PG - Children,7.5,16,13044,12983,153,0
29910,Qin Shi Ming Yue 3D: Dianying Longteng Wanli,Movie,Novel,1,1:38:00,"['Action', 'Historical', 'Martial Arts', 'Fantasy']",PG-13 - Teens 13 or older,6.49,77,5845,9837,595,1
29941,Million Doll,TV,Web manga,11,0:04:00,['Music'],PG-13 - Teens 13 or older,4.84,3534,9913,4066,9508,6
29974,"Diabolik Lovers More,Blood",TV,Visual novel,12,0:12:00,"['Harem', 'School', 'Shoujo', 'Vampire']",R - 17+ (violence & profanity),6.06,30951,7529,1408,64806,400
29976,Dance with Devils,TV,Original,12,0:23:00,"['Harem', 'Demons', 'Supernatural', 'Romance', 'Vampire', 'Shoujo']",R - 17+ (violence & profanity),6.67,26733,5007,1417,64383,461
30015,ReLIFE,TV,Web manga,13,0:23:00,"['Slice of Life', 'Romance', 'School']",PG-13 - Teens 13 or older,8.13,252583,408,118,455558,4970
30016,Nanbaka,TV,Web manga,13,0:23:00,"['Action', 'Comedy', 'Drama']",PG-13 - Teens 13 or older,7.42,57332,1972,658,143814,971
30024,SOS Kochira Chikyuu,Movie,Unknown,1,1:08:00,"['Drama', 'Kids']",G - All Ages,6.88,8,13076,14222,92,0
30025,Otenki Boys,TV,Unknown,30,0:04:00,"['Super Power', 'Kids']",PG - Children,6.75,8,12476,14285,89,0
30026,Ekubo Ouji,TV,Unknown,50,0:02:00,"['Comedy', 'Kids']",G - All Ages,5.93,14,10858,14173,94,0
30027,Meisaku World,TV,Unknown,39,0:25:00,"['Adventure', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Supernatural']",G - All Ages,5.55,11,12022,14046,101,0
30028,Sekai Meisaku Douwa Series,TV,Unknown,4,0:25:00,"['Adventure', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Supernatural']",G - All Ages,6.68,34,12822,12062,210,0
30030,Jewelpet Magical Change,TV,Original,39,0:24:00,"['Comedy', 'Fantasy', 'Magic', 'Shoujo']",PG - Children,6.63,220,5210,7906,1550,3
30034,Dolittle-sensei Monogatari,TV,Unknown,13,0:22:00,"['Kids', 'Adventure']",G - All Ages,5.88,16,10797,13575,125,0
30039,Future Card Buddyfight Hundred,TV,Card game,50,0:24:00,['Game'],PG - Children,6.9,848,4012,6873,2491,5
30048,Kkurukkuruwa Chingudeul,TV,Unknown,13,0:24:00,"['Kids', 'Slice of Life', 'Adventure', 'Comedy']",PG - Children,4.5,12,11708,13787,113,0
30051,McDull: Xiang Dang Dang Ban Wo Xin,Movie,Unknown,1,1:20:00,['Comedy'],G - All Ages,6.88,17,12008,13793,113,0
30055,Mabeob Chunjamun: Daemawangui Buhwaleul Magala,Movie,Unknown,1,1:25:00,[],G - All Ages,5,9,11901,14512,77,0
30060,Chii Jiaan Chuaanqii,TV,Unknown,26,0:20:00,"['Action', 'Adventure', 'Fantasy']",None,5.4,15,10641,13682,118,0
30091,Chaos Dragon: Sekiryuu Seneki,TV,Game,12,0:24:00,"['Action', 'Fantasy', 'Supernatural']",R - 17+ (violence & profanity),5.77,29122,8331,1126,82673,111
30095,Qi Cai Lao Fu Zi,Movie,Unknown,1,1:20:00,"['Action', 'Comedy', 'Seinen']",G - All Ages,6.51,65,5756,12399,186,4
30096,Lao Fu Zi Shui Hu Chuan,Movie,Unknown,1,1:12:00,"['Comedy', 'Historical', 'Seinen']",G - All Ages,6.57,57,5485,12837,160,0
30097,Shan T Lao Fu Zi,Movie,Unknown,1,1:12:00,"['Action', 'Comedy', 'Seinen']",G - All Ages,6.48,57,5881,12761,164,0
30098,Lao Fu Zi Fan Dou Zhen Tan,Movie,Unknown,1,1:20:00,"['Comedy', 'Seinen']",G - All Ages,5.61,33,11842,13520,127,0
30099,Lao Fu Zi Zhi Xiao Shui Hu Chuan Qi,Movie,Unknown,1,1:26:00,"['Comedy', 'Seinen']",G - All Ages,5.69,32,11843,13472,129,0
30116,Yancharu Moncha,TV,Unknown,80,0:01:00,['Kids'],PG - Children,6.06,16,13594,14006,103,0
30117,Monpy,TV,Unknown,18,0:01:00,"['Kids', 'Adventure']",PG - Children,5.78,9,12128,14445,81,0
30118,Futari wa Nakayoshi: Goo to Sue,TV,Unknown,84,0:01:00,"['Kids', 'Slice of Life']",PG - Children,5.47,15,10932,14104,97,0
30123,Akagami no Shirayuki-hime,TV,Manga,12,0:24:00,"['Fantasy', 'Romance', 'Drama', 'Shoujo']",PG-13 - Teens 13 or older,7.91,138625,680,279,289154,3843
30127,Danchigai,TV,4-koma manga,12,0:03:00,"['Comedy', 'Slice of Life']",PG-13 - Teens 13 or older,6.63,30495,5198,1442,62505,80
30131,Uwabaki Cook,TV,Unknown,13,0:03:00,['Kids'],PG - Children,5,15,13454,13106,147,1
30134,Hong Gil Dong 2084,Movie,Unknown,1,1:26:00,"['Action', 'Adventure']",None,4.86,14,11265,13969,104,0
30135,Topo Gigio no Botan Sensou,Movie,Unknown,1,1:32:00,"['Kids', 'Historical']",PG - Children,5.15,27,13328,13459,130,0
30138,Rusuden Hour: Sodan Brothers,TV,Unknown,25,0:05:00,['Comedy'],PG-13 - Teens 13 or older,7.43,7,12736,13779,114,0
30139,Manga Doushite Monogatari OVA,OVA,Unknown,2,1:24:00,"['Kids', 'Adventure', 'Comedy']",G - All Ages,4.91,23,11960,14045,101,0
30140,Xing Mao Lixian Ji Zhi Shu Fa Pian,TV,Unknown,26,0:12:00,"['Kids', 'Adventure']",PG - Children,4.73,11,13549,13914,107,0
30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,TV,Original,13,0:05:00,['Comedy'],G - All Ages,5.16,31,12357,11556,259,1
30156,Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu,TV,Unknown,52,0:22:00,"['Comedy', 'Magic', 'Shoujo']",G - All Ages,6.26,68,6802,9235,819,1
30173,Fruity Samurai,TV,Unknown,13,0:03:00,"['Action', 'Comedy', 'Samurai', 'Historical']",PG - Children,5.8,58,8251,11163,313,2
30178,Tiger & Bunny Recaps,OVA,Unknown,2,1:35:00,"['Action', 'Comedy', 'Super Power', 'Mystery']",PG-13 - Teens 13 or older,6.24,221,6899,8817,1017,1
30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,TV,Novel,12,0:23:00,['Mystery'],R - 17+ (violence & profanity),7.47,61572,1781,694,138517,654
30193,Eun-sil-i,Movie,Unknown,1,1:02:00,['Drama'],R+ - Mild Nudity,6.01,84,7689,11212,304,0
30198,Manga Naruhodo Monogatari OVA,OVA,Unknown,5,1:30:00,"['Kids', 'Adventure']",G - All Ages,5.54,24,11970,14020,102,0
30204,Ryoukan-san,Movie,Other,1,1:13:00,['Historical'],G - All Ages,6.58,12,12738,13371,136,0
30205,Aoharu x Kikanjuu,TV,Manga,12,0:24:00,"['Action', 'Comedy', 'Sports', 'Shounen']",PG-13 - Teens 13 or older,7.28,67775,2535,646,145593,1093
30228,Chel-in sacheon-wang,Movie,Unknown,1,1:15:00,"['Action', 'Sci-Fi']",PG-13 - Teens 13 or older,4.87,15,10615,14056,101,0
